Timestamp,FunnelBlocked.I_xSignal,StorageSiloFull.I_xSignal,StorageSiloMinFull.I_xSignal,Aspirator.O_xOn,MuscleTrigger.O_xOn,MuscleTrigger.xOn
1515158598593,0,1,1,0,0,0
1515158598694,0,1,1,0,0,0
1515158598794,0,1,1,0,0,0
1515158598894,0,1,1,0,0,0
1515158598994,0,1,1,0,0,0
1515158599094,0,1,1,0,0,0
1515158599194,0,1,1,0,0,0
1515158599294,0,1,1,0,0,0
1515158599394,0,1,1,0,0,0
1515158599495,0,1,1,0,0,0
1515158599595,0,1,1,0,0,0
1515158599695,0,1,1,0,0,0
1515158599795,0,1,1,0,0,0
1515158599895,0,1,1,0,0,0
1515158599995,0,1,1,0,0,0
1515158600095,0,1,1,0,0,0
1515158600196,0,1,1,0,0,0
1515158600296,0,1,1,0,0,0
1515158600396,0,1,1,0,0,0
1515158600496,0,1,1,0,0,0
1515158600596,0,1,1,0,0,0
1515158600696,0,1,1,0,0,0
1515158600796,0,1,1,0,0,0
1515158600897,0,1,1,0,0,0
1515158600997,0,1,1,0,0,0
1515158601097,0,1,1,0,0,0
1515158601197,0,1,1,0,0,0
1515158601297,0,1,1,0,0,0
1515158601397,0,1,1,0,0,0
1515158601497,0,1,1,0,0,0
1515158601597,0,1,1,0,0,0
1515158601698,0,1,1,0,0,0
1515158601798,0,1,1,0,0,0
1515158601898,0,1,1,0,0,0
1515158601998,0,1,1,0,0,0
1515158602098,0,1,1,0,0,0
1515158602198,0,1,1,0,0,0
1515158602298,0,1,1,0,0,0
1515158602399,0,1,1,0,0,0
1515158602499,0,1,1,0,0,0
1515158602599,0,1,1,0,0,0
1515158602699,0,1,1,0,0,0
1515158602799,0,1,1,0,0,0
1515158602899,0,1,1,0,0,0
1515158603000,0,1,1,0,0,0
1515158603100,0,1,1,0,0,0
1515158603200,0,1,1,0,0,0
1515158603300,0,1,1,0,0,0
1515158603400,0,1,1,0,0,0
1515158603500,0,1,1,0,0,0
1515158603600,0,1,1,0,0,0
1515158603700,0,1,1,0,0,0
1515158603801,0,1,1,0,0,0
1515158603901,0,1,1,0,0,0
1515158604001,0,1,1,0,0,0
1515158604101,0,1,1,0,0,0
1515158604201,0,1,1,0,0,0
1515158604301,0,1,1,0,0,0
1515158604401,0,1,1,0,0,0
1515158604502,0,1,1,0,0,0
1515158604602,0,1,1,0,0,0
1515158604702,0,1,1,0,0,0
1515158604802,0,1,1,0,0,0
1515158604902,0,1,1,0,0,0
1515158605002,0,1,1,0,0,0
1515158605102,0,1,1,0,0,0
1515158605202,0,1,1,0,0,0
1515158605303,0,1,1,0,0,0
1515158605403,0,1,1,0,0,0
1515158605503,0,1,1,0,0,0
1515158605603,0,1,1,0,0,0
1515158605703,0,1,1,0,0,0
1515158605803,0,1,1,0,0,0
1515158605903,0,1,1,0,0,0
1515158606004,0,1,1,0,0,0
1515158606104,0,1,1,0,0,0
1515158606204,0,1,1,0,0,0
1515158606304,0,1,1,0,0,0
1515158606404,0,1,1,0,0,0
1515158606504,0,1,1,0,0,0
1515158606604,0,1,1,0,0,0
1515158606705,0,1,1,0,0,0
1515158606805,0,1,1,0,0,0
1515158606905,0,1,1,0,0,0
1515158607005,0,1,1,0,0,0
1515158607105,0,1,1,0,0,0
1515158607205,0,1,1,0,0,0
1515158607305,0,1,1,0,0,0
1515158607406,0,1,1,0,0,0
1515158607506,0,1,1,0,0,0
1515158607606,0,1,1,0,0,0
1515158607706,0,1,1,0,0,0
1515158607806,0,1,1,0,0,0
1515158607906,0,1,1,0,0,0
1515158608006,0,1,1,0,0,0
1515158608107,0,1,1,0,0,0
1515158608207,0,1,1,0,0,0
1515158608307,0,1,1,0,0,0
1515158608407,0,1,1,0,0,0
1515158608507,0,1,1,0,0,0
1515158608607,0,1,1,0,0,0
1515158608707,0,1,1,0,0,0
1515158608807,0,1,1,0,0,0
1515158608908,0,1,1,0,0,0
1515158609008,0,1,1,0,0,0
1515158609108,0,1,1,0,0,0
1515158609208,0,1,1,0,0,0
1515158609308,0,1,1,0,0,0
1515158609408,0,1,1,0,0,0
1515158609508,0,1,1,0,0,0
1515158609609,0,1,1,0,0,0
1515158609709,0,1,1,0,0,0
1515158609809,0,1,1,0,0,0
1515158609909,0,1,1,0,0,0
1515158610009,0,1,1,0,0,0
1515158610109,0,1,1,0,0,0
1515158610209,0,1,1,0,0,0
1515158610309,0,1,1,0,0,0
1515158610410,0,1,1,0,0,0
1515158610510,0,1,1,0,0,0
1515158610610,0,1,1,0,0,0
1515158610710,0,1,1,0,0,0
1515158610810,0,1,1,0,0,0
1515158610910,0,1,1,0,0,0
1515158611010,0,1,1,0,0,0
1515158611110,0,1,1,0,0,0
1515158611211,0,1,1,0,0,0
1515158611311,0,1,1,0,0,0
1515158611411,0,1,1,0,0,0
1515158611511,0,1,1,0,0,0
1515158611611,0,1,1,0,0,0
1515158611711,0,1,1,0,0,0
1515158611811,0,1,1,0,0,0
1515158611912,0,1,1,0,0,0
1515158612012,0,1,1,0,0,0
1515158612112,0,1,1,0,0,0
1515158612212,0,1,1,0,0,0
1515158612312,0,1,1,0,0,0
1515158612412,0,1,1,0,0,0
1515158612512,0,1,1,0,0,0
1515158612612,0,1,1,0,0,0
1515158612713,0,1,1,0,0,0
1515158612817,0,1,1,0,0,0
1515158612917,0,1,1,0,0,0
1515158613017,0,1,1,0,0,0
1515158613117,0,1,1,0,0,0
1515158613217,0,1,1,0,0,0
1515158613317,0,1,1,0,0,0
1515158613418,0,1,1,0,0,0
1515158613518,0,1,1,0,0,0
1515158613618,0,1,1,0,0,0
1515158613718,0,1,1,0,0,0
1515158613818,0,1,1,0,0,0
1515158613918,0,1,1,0,0,0
1515158614018,0,1,1,0,0,0
1515158614118,0,1,1,0,0,0
1515158614219,0,1,1,0,0,0
1515158614319,0,1,1,0,0,0
1515158614419,0,1,1,0,0,0
1515158614519,0,1,1,0,0,0
1515158614619,0,1,1,0,0,0
1515158614719,0,1,1,0,0,0
1515158614819,0,1,1,0,0,0
1515158614919,0,1,1,0,0,0
1515158615020,0,1,1,0,0,0
1515158615120,0,1,1,0,0,0
1515158615220,0,1,1,0,0,0
1515158615320,0,1,1,0,0,0
1515158615420,0,1,1,0,0,0
1515158615520,0,1,1,0,0,0
1515158615620,0,1,1,0,0,0
1515158615721,0,1,1,0,0,0
1515158615821,0,1,1,0,0,0
1515158615921,0,1,1,0,0,0
1515158616021,0,1,1,0,0,0
1515158616121,0,1,1,0,0,0
1515158616221,0,1,1,0,0,0
1515158616321,0,1,1,0,0,0
1515158616421,0,1,1,0,0,0
1515158616522,0,1,1,0,0,0
1515158616622,0,1,1,0,0,0
1515158616722,0,1,1,0,0,0
1515158616822,0,1,1,0,0,0
1515158616922,0,1,1,0,0,0
1515158617022,0,1,1,0,0,0
1515158617122,0,1,1,0,0,0
1515158617223,0,1,1,0,0,0
1515158617323,0,1,1,0,0,0
1515158617423,0,1,1,0,0,0
1515158617523,0,1,1,0,0,0
1515158617623,0,1,1,0,0,0
1515158617723,0,1,1,0,0,0
1515158617823,0,1,1,0,0,0
1515158617924,0,1,1,0,0,0
1515158618024,0,1,1,0,0,0
1515158618124,0,1,1,0,0,0
1515158618224,0,1,1,0,0,0
1515158618324,0,1,1,0,0,0
1515158618424,0,1,1,0,0,0
1515158618524,0,1,1,0,0,0
1515158618624,0,1,1,0,0,0
1515158618725,0,1,1,0,0,0
1515158618825,0,1,1,0,0,0
1515158618925,0,1,1,0,0,0
1515158619025,0,1,1,0,0,0
1515158619125,0,1,1,0,0,0
1515158619225,0,1,1,0,0,0
1515158619325,0,1,1,0,0,0
1515158619426,0,1,1,0,0,0
1515158619526,0,1,1,0,0,0
1515158619626,0,1,1,0,0,0
1515158619729,0,1,1,0,0,0
1515158619829,0,1,1,0,0,0
1515158619929,0,1,1,0,0,0
1515158620029,0,1,1,0,0,0
1515158620130,0,1,1,0,0,0
1515158620230,0,1,1,0,0,0
1515158620330,0,1,1,0,0,0
1515158620430,0,1,1,0,0,0
1515158620530,0,1,1,0,0,0
1515158620630,0,1,1,0,0,0
1515158620730,0,1,1,0,0,0
1515158620831,0,1,1,0,0,0
1515158620931,0,1,1,0,0,0
1515158621031,0,1,1,0,0,0
1515158621131,0,1,1,0,0,0
1515158621231,0,1,1,0,0,0
1515158621331,0,1,1,0,0,0
1515158621431,0,1,1,0,0,0
1515158621531,0,1,1,0,0,0
1515158621632,0,1,1,0,0,0
1515158621732,0,1,1,0,0,0
1515158621832,0,1,1,0,0,0
1515158621932,0,1,1,0,0,0
1515158622032,0,1,1,0,0,0
1515158622132,0,1,1,0,0,0
1515158622232,0,1,1,0,0,0
1515158622333,0,1,1,0,0,0
1515158622433,0,1,1,0,0,0
1515158622533,0,1,1,0,0,0
1515158622633,0,1,1,0,0,0
1515158622734,0,1,1,0,0,0
1515158622834,0,1,1,0,0,0
1515158622934,0,1,1,0,0,0
1515158623035,0,1,1,0,0,0
1515158623135,0,1,1,0,0,0
1515158623235,0,1,1,0,0,0
1515158623335,0,1,1,0,0,0
1515158623435,0,1,1,0,0,0
1515158623535,0,1,1,0,0,0
1515158623635,0,1,1,0,0,0
1515158623736,0,1,1,0,0,0
1515158623836,0,1,1,0,0,0
1515158623936,0,1,1,0,0,0
1515158624036,0,1,1,0,0,0
1515158624136,0,1,1,0,0,0
1515158624236,0,1,1,0,0,0
1515158624336,0,1,1,0,0,0
1515158624437,0,1,1,0,0,0
1515158624537,0,1,1,0,0,0
1515158624637,0,1,1,0,0,0
1515158624737,0,1,1,0,0,0
1515158624837,0,1,1,0,0,0
1515158624937,0,1,1,0,0,0
1515158625037,0,1,1,0,0,0
1515158625138,0,1,1,0,0,0
1515158625239,0,1,1,0,0,0
1515158625339,0,1,1,0,0,0
1515158625439,0,1,1,0,0,0
1515158625539,0,1,1,0,0,0
1515158625639,0,1,1,0,0,0
1515158625739,0,1,1,0,0,0
1515158625840,0,1,1,0,0,0
1515158625940,0,1,1,0,0,0
1515158626040,0,1,1,0,0,0
1515158626140,0,1,1,0,0,0
1515158626240,0,1,1,0,0,0
1515158626340,0,1,1,0,0,0
1515158626440,0,1,1,0,0,0
1515158626541,0,1,1,0,0,0
1515158626641,0,1,1,0,0,0
1515158626741,0,1,1,0,0,0
1515158626841,0,1,1,0,0,0
1515158626941,0,1,1,0,0,0
1515158627041,0,1,1,0,0,0
1515158627141,0,1,1,0,0,0
1515158627241,0,1,1,0,0,0
1515158627342,0,1,1,0,0,0
1515158627442,0,1,1,0,0,0
1515158627542,0,1,1,0,0,0
1515158627642,0,1,1,0,0,0
1515158627742,0,1,1,0,0,0
1515158627842,0,1,1,0,0,0
1515158627942,0,1,1,0,0,0
1515158628043,0,1,1,0,0,0
1515158628143,0,1,1,0,0,0
1515158628243,0,1,1,0,0,0
1515158628343,0,1,1,0,0,0
1515158628443,0,1,1,0,0,0
1515158628543,0,1,1,0,0,0
1515158628643,0,1,1,0,0,0
1515158628744,0,1,1,0,0,0
1515158628844,0,1,1,0,0,0
1515158628944,0,1,1,0,0,0
1515158629044,0,1,1,0,0,0
1515158629144,0,1,1,0,0,0
1515158629244,0,1,1,0,0,0
1515158629344,0,1,1,0,0,0
1515158629445,0,1,1,0,0,0
1515158629545,0,1,1,0,0,0
1515158629645,0,1,1,0,0,0
1515158629745,0,1,1,0,0,0
1515158629845,0,1,1,0,0,0
1515158629945,0,1,1,0,0,0
1515158630045,0,1,1,0,0,0
1515158630148,0,1,1,0,0,0
1515158630249,0,1,1,0,0,0
1515158630349,0,1,1,0,0,0
1515158630449,0,1,1,0,0,0
1515158630549,0,1,1,0,0,0
1515158630649,0,1,1,0,0,0
1515158630749,0,1,1,0,0,0
1515158630850,0,1,1,0,0,0
1515158630950,0,1,1,0,0,0
1515158631050,0,1,1,0,0,0
1515158631150,0,1,1,0,0,0
1515158631250,0,1,1,0,0,0
1515158631350,0,1,1,0,0,0
1515158631450,0,1,1,0,0,0
1515158631551,0,1,1,0,0,0
1515158631651,0,1,1,0,0,0
1515158631751,0,1,1,0,0,0
1515158631851,0,1,1,0,0,0
1515158631951,0,1,1,0,0,0
1515158632051,0,1,1,0,0,0
1515158632156,0,1,1,0,0,0
1515158632257,0,1,1,0,0,0
1515158632357,0,1,1,0,0,0
1515158632457,0,1,1,0,0,0
1515158632557,0,1,1,0,0,0
1515158632657,0,1,1,0,0,0
1515158632757,0,1,1,0,0,0
1515158632857,0,1,1,0,0,0
1515158632958,0,1,1,0,0,0
1515158633058,0,1,1,0,0,0
1515158633158,0,1,1,0,0,0
1515158633258,0,1,1,0,0,0
1515158633358,0,1,1,0,0,0
1515158633458,0,1,1,0,0,0
1515158633558,0,1,1,0,0,0
1515158633658,0,1,1,0,0,0
1515158633759,0,1,1,0,0,0
1515158633859,0,1,1,0,0,0
1515158633959,0,1,1,0,0,0
1515158634059,0,1,1,0,0,0
1515158634159,0,1,1,0,0,0
1515158634259,0,1,1,0,0,0
1515158634359,0,1,1,0,0,0
1515158634460,0,1,1,0,0,0
1515158634560,0,1,1,0,0,0
1515158634660,0,1,1,0,0,0
1515158634760,0,1,1,0,0,0
1515158634860,0,1,1,0,0,0
1515158634960,0,1,1,0,0,0
1515158635060,0,1,1,0,0,0
1515158635161,0,1,1,0,0,0
1515158635261,0,1,1,0,0,0
1515158635364,0,1,1,0,0,0
1515158635464,0,1,1,0,0,0
1515158635567,0,1,1,0,0,0
1515158635667,0,1,1,0,0,0
1515158635767,0,1,1,0,0,0
1515158635868,0,1,1,0,0,0
1515158635968,0,1,1,0,0,0
1515158636068,0,1,1,0,0,0
1515158636168,0,1,1,0,0,0
1515158636268,0,1,1,0,0,0
1515158636368,0,1,1,0,0,0
1515158636468,0,1,1,0,0,0
1515158636568,0,1,1,0,0,0
1515158636669,0,1,1,0,0,0
1515158636769,0,1,1,0,0,0
1515158636869,0,1,1,0,0,0
1515158636969,0,1,1,0,0,0
1515158637069,0,1,1,0,0,0
1515158637169,0,1,1,0,0,0
1515158637269,0,1,1,0,0,0
1515158637370,0,1,1,0,0,0
1515158637470,0,1,1,0,0,0
1515158637570,0,1,1,0,0,0
1515158637670,0,1,1,0,0,0
1515158637770,0,1,1,0,0,0
1515158637870,0,1,1,0,0,0
1515158637971,0,1,1,0,0,0
1515158638071,0,1,1,0,0,0
1515158638171,0,1,1,0,0,0
1515158638271,0,1,1,0,0,0
1515158638371,0,1,1,0,0,0
1515158638471,0,1,1,0,0,0
1515158638571,0,1,1,0,0,0
1515158638671,0,1,1,0,0,0
1515158638772,0,1,1,0,0,0
1515158638872,0,1,1,0,0,0
1515158638972,0,1,1,0,0,0
1515158639072,0,1,1,0,0,0
1515158639172,0,1,1,0,0,0
1515158639272,0,1,1,0,0,0
1515158639372,0,1,1,0,0,0
1515158639473,0,1,1,0,0,0
1515158639573,0,1,1,0,0,0
1515158639673,0,1,1,0,0,0
1515158639773,0,1,1,0,0,0
1515158639873,0,1,1,0,0,0
1515158639973,0,1,1,0,0,0
1515158640073,0,1,1,0,0,0
1515158640174,0,1,1,0,0,0
1515158640274,0,1,1,0,0,0
1515158640374,0,1,1,0,0,0
1515158640474,0,1,1,0,0,0
1515158640574,0,1,1,0,0,0
1515158640674,0,1,1,0,0,0
1515158640774,0,1,1,0,0,0
1515158640875,0,1,1,0,0,0
1515158640975,0,1,1,0,0,0
1515158641075,0,1,1,0,0,0
1515158641175,0,1,1,0,0,0
1515158641275,0,1,1,0,0,0
1515158641375,0,1,1,0,0,0
1515158641475,0,1,1,0,0,0
1515158641576,0,1,1,0,0,0
1515158641676,0,1,1,0,0,0
1515158641776,0,1,1,0,0,0
1515158641876,0,1,1,0,0,0
1515158641976,0,1,1,0,0,0
1515158642076,0,1,1,0,0,0
1515158642176,0,1,1,0,0,0
1515158642277,0,1,1,0,0,0
1515158642377,0,1,1,0,0,0
1515158642477,0,1,1,0,0,0
1515158642580,0,1,1,0,0,0
1515158642680,0,1,1,0,0,0
1515158642780,0,1,1,0,0,0
1515158642880,0,1,1,0,0,0
1515158642981,0,1,1,0,0,0
1515158643081,0,1,1,0,0,0
1515158643181,0,1,1,0,0,0
1515158643281,0,1,1,0,0,0
1515158643381,0,1,1,0,0,0
1515158643481,0,1,1,0,0,0
1515158643581,0,1,1,0,0,0
1515158643682,0,1,1,0,0,0
1515158643782,0,1,1,0,0,0
1515158643882,0,1,1,0,0,0
1515158643982,0,1,1,0,0,0
1515158644082,0,1,1,0,0,0
1515158644182,0,1,1,0,0,0
1515158644282,0,1,1,0,0,0
1515158644383,0,1,1,0,0,0
1515158644484,0,1,1,0,0,0
1515158644585,0,1,1,0,0,0
1515158644685,0,1,1,0,0,0
1515158644785,0,1,1,0,0,0
1515158644885,0,1,1,0,0,0
1515158644986,0,1,1,0,0,0
1515158645086,0,1,1,0,0,0
1515158645186,0,1,1,0,0,0
1515158645286,0,1,1,0,0,0
1515158645386,0,1,1,0,0,0
1515158645486,0,1,1,0,0,0
1515158645586,0,1,1,0,0,0
1515158645687,0,1,1,1,0,0
1515158645787,0,1,1,1,0,0
1515158645887,0,1,1,1,0,0
1515158645987,0,1,1,1,0,0
1515158646087,0,1,1,1,0,0
1515158646187,0,1,1,1,0,0
1515158646287,0,1,1,1,0,0
1515158646388,0,1,1,1,0,0
1515158646488,0,1,1,1,0,0
1515158646588,0,1,1,1,0,0
1515158646688,0,1,1,1,0,0
1515158646788,0,1,1,1,0,0
1515158646888,0,1,1,1,0,0
1515158646988,0,1,1,1,0,0
1515158647089,0,1,1,1,0,0
1515158647189,0,1,1,1,0,0
1515158647289,0,1,1,1,0,0
1515158647389,0,1,1,1,0,0
1515158647489,0,1,1,1,0,0
1515158647594,0,1,1,1,0,0
1515158647694,0,1,1,1,0,0
1515158647795,0,1,1,1,0,0
1515158647895,0,1,1,1,0,0
1515158647995,0,1,1,1,0,0
1515158648095,0,1,1,1,0,0
1515158648195,0,1,1,1,0,0
1515158648295,0,1,1,1,0,0
1515158648395,0,1,1,1,0,0
1515158648496,0,1,1,1,0,0
1515158648596,0,1,1,1,0,0
1515158648696,0,1,1,1,1,1
1515158648796,0,1,1,1,0,1
1515158648896,0,1,1,1,0,1
1515158648996,0,1,1,1,1,1
1515158649096,0,1,1,1,0,1
1515158649198,0,1,1,1,0,1
1515158649299,0,1,1,1,1,1
1515158649399,0,1,1,1,0,1
1515158649499,0,1,1,1,0,1
1515158649599,0,1,1,1,1,1
1515158649699,0,1,1,1,0,1
1515158649799,0,1,1,1,0,1
1515158649900,0,1,1,1,1,1
1515158650000,0,1,1,1,0,1
1515158650100,0,1,1,1,1,1
1515158650200,0,1,1,1,0,1
1515158650300,0,1,1,1,0,1
1515158650400,0,1,1,1,1,1
1515158650500,0,1,1,1,0,1
1515158650601,0,1,1,1,0,1
1515158650701,0,1,1,1,1,1
1515158650801,0,1,1,1,0,1
1515158650901,0,1,1,1,0,1
1515158651003,0,1,1,1,0,1
1515158651103,0,1,1,1,1,1
1515158651203,0,1,1,1,0,1
1515158651304,0,1,1,1,0,1
1515158651404,0,1,1,1,1,1
1515158651504,0,1,1,1,0,1
1515158651604,0,1,1,1,1,1
1515158651704,0,1,1,1,0,1
1515158651804,0,1,1,1,0,1
1515158651904,0,1,1,1,1,1
1515158652004,0,1,1,1,0,1
1515158652105,0,1,1,1,0,1
1515158652205,0,1,1,1,1,1
1515158652305,0,1,1,1,0,1
1515158652405,0,1,1,1,0,1
1515158652505,0,1,1,1,1,1
1515158652605,0,1,1,1,0,1
1515158652705,0,1,1,1,0,1
1515158652806,0,1,1,1,1,1
1515158652906,0,1,1,1,0,1
1515158653006,0,1,1,1,0,0
1515158653106,0,1,1,1,0,0
1515158653206,0,1,1,1,0,0
1515158653306,0,1,1,1,0,0
1515158653406,0,1,1,1,0,0
1515158653507,0,1,1,1,0,0
1515158653607,0,1,1,1,0,0
1515158653711,0,1,1,1,0,0
1515158653812,0,1,1,1,0,0
1515158653912,0,1,1,1,0,0
1515158654012,0,1,1,1,0,0
1515158654112,0,1,1,1,0,0
1515158654212,0,1,1,1,0,0
1515158654313,0,1,1,1,0,0
1515158654413,0,1,1,1,0,0
1515158654513,0,1,1,1,0,0
1515158654613,0,1,1,1,0,0
1515158654713,0,1,1,1,0,0
1515158654813,0,1,1,1,0,0
1515158654913,0,1,1,1,0,0
1515158655013,0,1,1,1,0,0
1515158655114,0,1,1,1,0,0
1515158655214,0,1,1,1,0,0
1515158655314,0,1,1,1,0,0
1515158655414,0,1,1,1,0,0
1515158655514,0,1,1,1,0,0
1515158655614,0,1,1,1,0,0
1515158655714,0,1,1,1,0,0
1515158655815,0,1,1,1,0,0
1515158655915,0,1,1,1,0,0
1515158656015,0,1,1,1,0,0
1515158656115,0,1,1,0,0,0
1515158656215,0,1,1,0,0,0
1515158656315,0,1,1,0,0,0
1515158656415,0,1,1,0,0,0
1515158656515,0,1,1,0,0,0
1515158656616,0,1,1,0,0,0
1515158656716,0,1,1,0,0,0
1515158656816,0,1,1,0,0,0
1515158656916,0,1,1,0,0,0
1515158657016,0,1,1,0,0,0
1515158657117,0,1,1,0,0,0
1515158657217,0,1,1,0,0,0
1515158657318,0,1,1,0,0,0
1515158657418,0,1,1,0,0,0
1515158657519,0,1,1,0,0,0
1515158657619,0,1,1,0,0,0
1515158657719,0,1,1,0,0,0
1515158657819,0,1,1,0,0,0
1515158657919,0,1,1,0,0,0
1515158658019,0,1,1,0,0,0
1515158658120,0,1,1,0,0,0
1515158658220,0,1,1,0,0,0
1515158658320,0,1,1,0,0,0
1515158658420,0,1,1,0,0,0
1515158658520,0,1,1,0,0,0
1515158658620,0,1,1,0,0,0
1515158658720,0,1,1,0,0,0
1515158658821,0,1,1,0,0,0
1515158658921,0,1,1,0,0,0
1515158659021,0,1,1,0,0,0
1515158659121,0,1,1,0,0,0
1515158659221,0,1,1,0,0,0
1515158659321,0,1,1,0,0,0
1515158659421,0,1,1,0,0,0
1515158659521,0,1,1,0,0,0
1515158659622,0,1,1,0,0,0
1515158659722,0,1,1,0,0,0
1515158659822,0,1,1,0,0,0
1515158659922,0,1,1,0,0,0
1515158660022,0,1,1,0,0,0
1515158660122,0,1,1,0,0,0
1515158660222,0,1,1,0,0,0
1515158660323,0,1,1,0,0,0
1515158660423,0,1,1,0,0,0
1515158660523,0,1,1,0,0,0
1515158660623,0,1,1,0,0,0
1515158660723,0,1,1,0,0,0
1515158660823,0,1,1,0,0,0
1515158660923,0,1,1,0,0,0
1515158661023,0,1,1,0,0,0
1515158661124,0,1,1,0,0,0
1515158661224,0,1,1,0,0,0
1515158661324,0,1,1,0,0,0
1515158661424,0,1,1,0,0,0
1515158661524,0,1,1,0,0,0
1515158661624,0,1,1,0,0,0
1515158661724,0,1,1,0,0,0
1515158661825,0,1,1,0,0,0
1515158661925,0,1,1,0,0,0
1515158662025,0,1,1,0,0,0
1515158662125,0,1,1,0,0,0
1515158662225,0,1,1,0,0,0
1515158662325,0,1,1,0,0,0
1515158662425,0,1,1,0,0,0
1515158662525,0,1,1,0,0,0
1515158662626,0,1,1,0,0,0
1515158662726,0,1,1,0,0,0
1515158662826,0,1,1,0,0,0
1515158662926,0,1,1,0,0,0
1515158663026,0,1,1,0,0,0
1515158663126,0,1,1,0,0,0
1515158663226,0,1,1,0,0,0
1515158663327,0,1,1,0,0,0
1515158663427,0,1,1,0,0,0
1515158663527,0,1,1,0,0,0
1515158663627,0,1,1,0,0,0
1515158663727,0,1,1,0,0,0
1515158663827,0,1,1,0,0,0
1515158663927,0,1,1,0,0,0
1515158664028,0,1,1,0,0,0
1515158664128,0,1,1,0,0,0
1515158664228,0,1,1,0,0,0
1515158664328,0,1,1,0,0,0
1515158664428,0,1,1,0,0,0
1515158664528,0,1,1,0,0,0
1515158664628,0,1,1,0,0,0
1515158664729,0,1,1,0,0,0
1515158664829,0,1,1,0,0,0
1515158664929,0,1,1,0,0,0
1515158665029,0,1,1,0,0,0
1515158665129,0,1,1,0,0,0
1515158665229,0,1,1,0,0,0
1515158665330,0,1,1,0,0,0
1515158665432,0,1,1,0,0,0
1515158665533,0,1,1,0,0,0
1515158665633,0,1,1,0,0,0
1515158665733,0,1,1,0,0,0
1515158665833,0,1,1,0,0,0
1515158665933,0,1,1,0,0,0
1515158666034,0,1,1,0,0,0
1515158666134,0,1,1,0,0,0
1515158666234,0,1,1,0,0,0
1515158666334,0,1,1,0,0,0
1515158666434,0,1,1,0,0,0
1515158666534,0,1,1,0,0,0
1515158666634,0,1,1,0,0,0
1515158666735,0,1,1,0,0,0
1515158666835,0,1,1,0,0,0
1515158666935,0,1,1,0,0,0
1515158667035,0,1,1,0,0,0
1515158667135,0,1,1,0,0,0
1515158667235,0,1,1,0,0,0
1515158667335,0,1,1,0,0,0
1515158667436,0,1,1,0,0,0
1515158667536,0,1,1,0,0,0
1515158667636,0,1,1,0,0,0
1515158667736,0,1,1,0,0,0
1515158667836,0,1,1,0,0,0
1515158667936,0,1,1,0,0,0
1515158668037,0,1,1,0,0,0
1515158668137,0,1,1,0,0,0
1515158668237,0,1,1,0,0,0
1515158668337,0,1,1,0,0,0
1515158668437,0,1,1,0,0,0
1515158668537,0,1,1,0,0,0
1515158668637,0,1,1,0,0,0
1515158668737,0,1,1,0,0,0
1515158668838,0,1,1,0,0,0
1515158668938,0,1,1,0,0,0
1515158669038,0,1,1,0,0,0
1515158669138,0,1,1,0,0,0
1515158669238,0,1,1,0,0,0
1515158669338,0,1,1,0,0,0
1515158669439,0,1,1,0,0,0
1515158669539,0,1,1,0,0,0
1515158669639,0,1,1,0,0,0
1515158669739,0,1,1,0,0,0
1515158669839,0,1,1,0,0,0
1515158669939,0,1,1,0,0,0
1515158670039,0,1,1,0,0,0
1515158670139,0,1,1,0,0,0
1515158670240,0,1,1,0,0,0
1515158670340,0,1,1,0,0,0
1515158670440,0,1,1,0,0,0
1515158670540,0,1,1,0,0,0
1515158670640,0,1,1,0,0,0
1515158670740,0,1,1,0,0,0
1515158670840,0,1,1,0,0,0
1515158670941,0,1,1,0,0,0
1515158671041,0,1,1,0,0,0
1515158671141,0,1,1,0,0,0
1515158671241,0,1,1,0,0,0
1515158671341,0,1,1,0,0,0
1515158671441,0,1,1,0,0,0
1515158671541,0,1,1,0,0,0
1515158671642,0,1,1,0,0,0
1515158671742,0,1,1,0,0,0
1515158671842,0,1,1,0,0,0
1515158671942,0,1,1,0,0,0
1515158672042,0,1,1,0,0,0
1515158672142,0,1,1,0,0,0
1515158672243,0,1,1,0,0,0
1515158672343,0,1,1,0,0,0
1515158672443,0,1,1,0,0,0
1515158672543,0,1,1,0,0,0
1515158672643,0,1,1,0,0,0
1515158672743,0,1,1,0,0,0
1515158672843,0,1,1,0,0,0
1515158672944,0,1,1,0,0,0
1515158673044,0,1,1,0,0,0
1515158673144,0,1,1,0,0,0
1515158673244,0,1,1,0,0,0
1515158673344,0,1,1,0,0,0
1515158673445,0,1,1,0,0,0
1515158673545,0,1,1,0,0,0
1515158673646,0,1,1,0,0,0
1515158673746,0,1,1,0,0,0
1515158673846,0,1,1,0,0,0
1515158673951,0,1,1,0,0,0
1515158674051,0,1,1,0,0,0
1515158674151,0,1,1,0,0,0
1515158674252,0,1,1,0,0,0
1515158674352,0,1,1,0,0,0
1515158674452,0,1,1,0,0,0
1515158674552,0,1,1,0,0,0
1515158674652,0,1,1,0,0,0
1515158674752,0,1,1,0,0,0
1515158674852,0,1,1,0,0,0
1515158674952,0,1,1,0,0,0
1515158675055,0,1,1,0,0,0
1515158675156,0,1,1,0,0,0
1515158675256,0,1,1,0,0,0
1515158675356,0,1,1,0,0,0
1515158675456,0,1,1,0,0,0
1515158675556,0,1,1,0,0,0
1515158675657,0,1,1,0,0,0
1515158675757,0,1,1,0,0,0
1515158675857,0,1,1,0,0,0
