Timestamp,Auger.O_xOn,Aspirator.O_xOn,WeightSensor.I_uiValue,FunnelBlocked.I_xSignal
1515158615121,0,0,18916,0
1515158615221,0,0,18917,0
1515158615321,0,0,18916,0
1515158615421,0,0,18916,0
1515158615521,0,0,18916,0
1515158615621,0,0,18916,0
1515158615722,0,0,18916,0
1515158615822,0,0,18917,0
1515158615922,0,0,18915,0
1515158616022,0,0,18916,0
1515158616122,0,0,18915,0
1515158616222,0,0,18916,0
1515158616322,0,0,18917,0
1515158616423,0,0,18916,0
1515158616523,0,0,18915,0
1515158616623,0,0,18916,0
1515158616723,0,0,18916,0
1515158616823,0,0,18915,0
1515158616923,0,0,18914,0
1515158617023,0,0,18915,0
1515158617124,0,0,18916,0
1515158617224,0,0,18916,0
1515158617324,0,0,18916,0
1515158617424,0,0,18916,0
1515158617524,0,0,18915,0
1515158617624,0,0,18915,0
1515158617724,0,0,18917,0
1515158617824,0,0,18915,0
1515158617925,0,0,18916,0
1515158618025,0,0,18915,0
1515158618125,0,0,18917,0
1515158618225,0,0,18915,0
1515158618325,0,0,18916,0
1515158618425,0,0,18915,0
1515158618525,0,0,18917,0
1515158618626,0,0,18916,0
1515158618726,0,0,18915,0
1515158618826,0,0,18915,0
1515158618926,0,0,18915,0
1515158619026,0,0,18916,0
1515158619126,0,0,18916,0
1515158619226,0,0,18917,0
1515158619326,0,0,18916,0
1515158619427,0,0,18915,0
1515158619527,0,0,18915,0
1515158619627,0,0,18915,0
1515158619730,0,0,18915,0
1515158619830,0,0,18916,0
1515158619930,0,0,18916,0
1515158620030,0,0,18916,0
1515158620131,0,0,18915,0
1515158620231,0,0,18915,0
1515158620331,0,0,18916,0
1515158620431,0,0,18915,0
1515158620531,0,0,18916,0
1515158620631,0,0,18916,0
1515158620731,0,0,18917,0
1515158620832,0,0,18915,0
1515158620932,0,0,18915,0
1515158621032,0,0,18915,0
1515158621132,0,0,18917,0
1515158621232,0,0,18916,0
1515158621332,0,0,18915,0
1515158621432,0,0,18915,0
1515158621533,0,0,18916,0
1515158621633,0,0,18917,0
1515158621733,0,0,18915,0
1515158621833,0,0,18915,0
1515158621933,0,0,18915,0
1515158622033,0,0,18915,0
1515158622133,0,0,18915,0
1515158622233,0,0,18916,0
1515158622334,0,0,18915,0
1515158622434,0,0,18916,0
1515158622534,0,0,18915,0
1515158622634,0,0,18916,0
1515158622735,0,0,18916,0
1515158622835,0,0,18916,0
1515158622935,0,0,18916,0
1515158623036,0,0,18916,0
1515158623136,0,0,18916,0
1515158623236,0,0,18915,0
1515158623336,0,0,18916,0
1515158623436,0,0,18917,0
1515158623536,0,0,18916,0
1515158623636,0,0,18916,0
1515158623737,0,0,18915,0
1515158623837,0,0,18915,0
1515158623937,0,0,18916,0
1515158624037,0,0,18916,0
1515158624137,0,0,18915,0
1515158624237,0,0,18916,0
1515158624337,0,0,18915,0
1515158624438,0,0,18917,0
1515158624538,0,0,18915,0
1515158624638,0,0,18915,0
1515158624738,0,0,18915,0
1515158624838,0,0,18915,0
1515158624938,0,0,18915,0
1515158625039,0,0,18916,0
1515158625139,0,0,18915,0
1515158625240,0,0,18916,0
1515158625340,0,0,18916,0
1515158625440,0,0,18917,0
1515158625540,0,0,18915,0
1515158625640,0,0,18915,0
1515158625741,0,0,18914,0
1515158625841,0,0,18916,0
1515158625941,0,0,18916,0
1515158626041,0,0,18915,0
1515158626141,0,0,18916,0
1515158626241,0,0,18916,0
1515158626341,0,0,18914,0
1515158626442,0,0,18916,0
1515158626542,0,0,18916,0
1515158626642,0,0,18916,0
1515158626742,0,0,18916,0
1515158626842,0,0,18915,0
1515158626942,0,0,18916,0
1515158627042,0,0,18916,0
1515158627142,0,0,18915,0
1515158627243,0,0,18915,0
1515158627343,0,0,18915,0
1515158627443,0,0,18916,0
1515158627543,0,0,18915,0
1515158627643,0,0,18916,0
1515158627743,0,0,18916,0
1515158627843,0,0,18917,0
1515158627943,0,0,18916,0
1515158628044,0,0,18915,0
1515158628144,0,0,18916,0
1515158628244,0,0,18915,0
1515158628344,0,0,18916,0
1515158628444,0,0,18916,0
1515158628544,0,0,18917,0
1515158628644,0,0,18915,0
1515158628745,0,0,18916,0
1515158628845,0,0,18915,0
1515158628945,0,0,18917,0
1515158629045,0,0,18916,0
1515158629145,0,0,18916,0
1515158629245,0,0,18916,0
1515158629345,0,0,18917,0
1515158629446,0,0,18915,0
1515158629546,0,0,18917,0
1515158629646,0,0,18915,0
1515158629746,0,0,18916,0
1515158629846,0,0,18916,0
1515158629946,0,0,18917,0
1515158630047,0,0,18917,0
1515158630149,0,0,18915,0
1515158630250,0,0,18916,0
1515158630350,0,0,18914,0
1515158630450,0,0,18914,0
1515158630550,0,0,18916,0
1515158630650,0,0,18916,0
1515158630751,0,0,18917,0
1515158630851,0,0,18915,0
1515158630951,0,0,18916,0
1515158631051,0,0,18916,0
1515158631151,0,0,18916,0
1515158631251,0,0,18916,0
1515158631351,0,0,18916,0
1515158631452,0,0,18915,0
1515158631552,0,0,18916,0
1515158631652,0,0,18916,0
1515158631752,0,0,18916,0
1515158631852,0,0,18917,0
1515158631952,0,0,18916,0
1515158632052,0,0,18915,0
1515158632157,0,0,18915,0
1515158632258,0,0,18916,0
1515158632358,0,0,18916,0
1515158632458,0,0,18916,0
1515158632558,0,0,18916,0
1515158632658,0,0,18915,0
1515158632758,0,0,18917,0
1515158632858,0,0,18916,0
1515158632959,0,0,18916,0
1515158633059,0,0,18917,0
1515158633159,0,0,18917,0
1515158633259,0,0,18916,0
1515158633359,0,0,18916,0
1515158633459,0,0,18916,0
1515158633559,0,0,18917,0
1515158633660,0,0,18916,0
1515158633760,0,0,18916,0
1515158633860,0,0,18916,0
1515158633960,0,0,18916,0
1515158634060,0,0,18916,0
1515158634160,0,0,18916,0
1515158634260,0,0,18917,0
1515158634361,0,0,18916,0
1515158634461,0,0,18916,0
1515158634561,0,0,18915,0
1515158634661,0,0,18916,0
1515158634761,0,0,18915,0
1515158634861,0,0,18915,0
1515158634961,0,0,18916,0
1515158635062,0,0,18916,0
1515158635162,0,0,18915,0
1515158635262,0,0,18916,0
1515158635365,0,0,18917,0
1515158635465,0,0,18915,0
1515158635568,0,0,18916,0
1515158635668,0,0,18916,0
1515158635768,0,0,18915,0
1515158635869,0,0,18916,0
1515158635969,0,0,18916,0
1515158636069,0,0,18916,0
1515158636169,0,0,18915,0
1515158636269,0,0,18915,0
1515158636369,0,0,18916,0
1515158636469,0,0,18915,0
1515158636570,0,0,18916,0
1515158636670,0,0,18916,0
1515158636770,0,0,18915,0
1515158636870,0,0,18916,0
1515158636970,0,0,18916,0
1515158637070,0,0,18917,0
1515158637170,0,0,18916,0
1515158637271,0,0,18914,0
1515158637371,0,0,18916,0
1515158637471,0,0,18916,0
1515158637571,0,0,18915,0
1515158637671,0,0,18915,0
1515158637771,0,0,18916,0
1515158637871,0,0,18916,0
1515158637972,0,0,18916,0
1515158638072,0,0,18916,0
1515158638172,0,0,18916,0
1515158638272,0,0,18915,0
1515158638372,0,0,18915,0
1515158638472,0,0,18917,0
1515158638572,0,0,18916,0
1515158638673,0,0,18916,0
1515158638773,0,0,18916,0
1515158638873,0,0,18914,0
1515158638973,0,0,18915,0
1515158639073,0,0,18916,0
1515158639173,0,0,18916,0
1515158639273,0,0,18916,0
1515158639374,0,0,18917,0
1515158639474,0,0,18916,0
1515158639574,0,0,18917,0
1515158639674,0,0,18916,0
1515158639774,0,0,18917,0
1515158639874,0,0,18917,0
1515158639974,0,0,18916,0
1515158640075,0,0,18915,0
1515158640175,0,0,18915,0
1515158640275,0,0,18916,0
1515158640375,0,0,18915,0
1515158640475,0,0,18915,0
1515158640575,0,0,18915,0
1515158640675,0,0,18916,0
1515158640776,0,0,18916,0
1515158640876,0,0,18915,0
1515158640976,0,0,18916,0
1515158641076,0,0,18914,0
1515158641176,0,0,18916,0
1515158641276,0,0,18916,0
1515158641376,0,0,18915,0
1515158641477,0,0,18916,0
1515158641577,0,0,18916,0
1515158641677,0,0,18915,0
1515158641777,0,0,18915,0
1515158641877,0,0,18916,0
1515158641977,0,0,18916,0
1515158642077,0,0,18916,0
1515158642177,0,0,18914,0
1515158642278,0,0,18916,0
1515158642378,0,0,18916,0
1515158642478,0,0,18916,0
1515158642581,0,0,18915,0
1515158642681,0,0,18916,0
1515158642781,0,0,18915,0
1515158642881,0,0,18916,0
1515158642982,0,0,18917,0
1515158643082,0,0,18917,0
1515158643182,0,0,18915,0
1515158643282,0,0,18916,0
1515158643382,0,0,18917,0
1515158643482,0,0,18915,0
1515158643582,0,0,18917,0
1515158643683,0,0,18915,0
1515158643783,0,0,18915,0
1515158643883,0,0,18916,0
1515158643983,0,0,18916,0
1515158644083,0,0,18915,0
1515158644183,0,0,18916,0
1515158644284,0,0,18917,0
1515158644384,0,0,18915,0
1515158644485,0,0,18916,0
1515158644586,0,0,18915,0
1515158644686,0,0,18916,0
1515158644786,0,0,18915,0
1515158644886,0,0,18915,0
1515158644987,0,0,18915,0
1515158645087,0,0,18916,0
1515158645187,0,0,18916,0
1515158645287,0,0,18916,0
1515158645387,0,0,18917,0
1515158645487,0,0,18916,0
1515158645587,0,0,18916,0
1515158645688,0,0,18916,0
1515158645788,0,0,18916,0
1515158645888,0,0,18916,0
1515158645988,0,0,18916,0
1515158646088,0,0,18915,0
1515158646188,0,0,18916,0
1515158646288,0,0,18916,0
1515158646389,0,0,18916,0
1515158646489,0,0,18916,0
1515158646589,0,0,18915,0
1515158646689,0,0,18916,0
1515158646789,0,0,18916,0
1515158646889,0,0,18916,0
1515158646990,0,0,18916,0
1515158647090,0,0,18916,0
1515158647190,0,0,18915,0
1515158647290,0,0,18914,0
1515158647390,0,0,18915,0
1515158647490,0,0,18916,0
1515158647595,0,0,18916,0
1515158647696,0,0,18916,0
1515158647796,0,0,18915,0
1515158647896,0,0,18916,0
1515158647996,0,0,18915,0
1515158648096,0,0,18915,0
1515158648196,0,0,18916,0
1515158648296,0,0,18916,0
1515158648396,0,0,18916,0
1515158648497,0,0,18916,0
1515158648597,0,0,18917,0
1515158648697,0,0,18916,0
1515158648797,0,0,18916,0
1515158648897,0,0,18916,0
1515158648997,0,0,18915,0
1515158649097,0,0,18915,0
1515158649199,0,0,18916,0
1515158649300,0,0,18915,0
1515158649400,0,0,18917,0
1515158649500,0,0,18916,0
1515158649600,0,0,18915,0
1515158649700,0,0,18916,0
1515158649800,0,0,18917,0
1515158649901,0,0,18917,0
1515158650001,0,0,18914,0
1515158650101,0,0,18916,0
1515158650201,0,0,18916,0
1515158650301,0,0,18916,0
1515158650401,0,0,18916,0
1515158650502,0,0,18914,0
1515158650602,0,0,18916,0
1515158650702,0,0,18917,0
1515158650802,0,0,18916,0
1515158650902,0,0,18916,0
1515158651004,0,0,18916,0
1515158651104,0,0,18916,0
1515158651205,0,0,18915,0
1515158651305,0,0,18916,0
1515158651405,0,0,18916,0
1515158651505,0,0,18916,0
1515158651605,0,0,18917,0
1515158651705,0,0,18916,0
1515158651805,0,0,18916,0
1515158651905,0,0,18915,0
1515158652006,0,0,18916,0
1515158652106,0,0,18916,0
1515158652206,0,0,18916,0
1515158652306,0,0,18916,0
1515158652406,0,0,18917,0
1515158652506,0,0,18916,0
1515158652606,0,0,18915,0
1515158652707,0,0,18914,0
1515158652807,0,0,18916,0
1515158652907,0,0,18915,0
1515158653007,0,0,18915,0
1515158653107,0,0,18916,0
1515158653207,0,0,18931,0
1515158653307,0,0,18931,0
1515158653407,0,0,18930,0
1515158653508,0,0,18932,0
1515158653608,0,0,18931,0
1515158653712,0,0,18947,0
1515158653813,0,0,18946,0
1515158653913,0,0,18943,0
1515158654013,0,0,18947,0
1515158654113,0,0,18946,0
1515158654213,0,0,18947,0
1515158654314,0,0,18947,0
1515158654414,0,0,18947,0
1515158654514,0,0,18947,0
1515158654614,0,0,18959,0
1515158654714,0,0,18961,0
1515158654814,0,0,18961,0
1515158654914,0,0,18961,0
1515158655015,0,0,18961,0
1515158655115,0,0,18961,0
1515158655215,0,0,18962,0
1515158655315,0,0,18959,0
1515158655415,0,0,18959,0
1515158655515,0,0,18962,0
1515158655615,0,0,18959,0
1515158655715,0,0,18977,0
1515158655816,0,0,18975,0
1515158655916,0,0,18977,0
1515158656016,0,0,18975,0
1515158656116,0,0,18977,0
1515158656216,0,0,18978,0
1515158656316,0,0,18977,0
1515158656416,0,0,18975,0
1515158656517,0,1,18975,0
1515158656617,0,1,18977,0
1515158656717,0,1,18978,0
1515158656817,0,1,18978,0
1515158656917,0,1,18977,0
1515158657017,0,1,18975,0
1515158657118,0,1,18974,0
1515158657219,0,1,18993,0
1515158657319,0,1,18993,0
1515158657419,0,1,18991,0
1515158657520,0,1,18993,0
1515158657620,0,1,19000,0
1515158657720,0,1,19007,0
1515158657820,0,1,19007,0
1515158657920,0,1,19007,0
1515158658021,0,1,19006,0
1515158658121,0,1,19006,0
1515158658221,0,1,19006,0
1515158658321,0,1,19007,0
1515158658421,0,1,19006,0
1515158658521,0,1,19006,0
1515158658621,0,1,19006,0
1515158658721,0,1,19007,0
1515158658822,0,1,19008,0
1515158658922,0,1,19007,0
1515158659022,0,1,19007,0
1515158659122,0,1,19007,0
1515158659222,0,1,19006,0
1515158659322,0,1,19006,0
1515158659422,0,1,19007,0
1515158659523,0,1,19007,0
1515158659623,0,1,19006,0
1515158659723,1,1,19006,0
1515158659823,1,1,19007,0
1515158659923,1,1,19007,0
1515158660023,1,1,19007,0
1515158660123,1,1,19006,0
1515158660223,1,1,19006,0
1515158660324,1,1,19007,0
1515158660424,1,1,19006,0
1515158660524,1,1,19008,0
1515158660624,1,1,19008,0
1515158660724,1,1,19007,0
1515158660824,1,1,19006,0
1515158660924,1,1,19006,0
1515158661024,1,1,19005,0
1515158661125,1,1,19007,0
1515158661225,1,1,18989,0
1515158661325,1,1,18991,0
1515158661425,1,1,18990,0
1515158661525,1,1,18991,0
1515158661625,1,1,18991,0
1515158661725,1,1,18990,0
1515158661826,1,1,18989,0
1515158661926,1,1,18991,0
1515158662026,1,1,18991,0
1515158662126,1,1,18977,0
1515158662226,1,1,18977,0
1515158662326,1,1,18978,0
1515158662426,1,1,18978,0
1515158662527,1,1,18977,0
1515158662627,1,1,18978,0
1515158662727,1,1,18977,0
1515158662827,1,1,18975,0
1515158662927,1,1,18977,0
1515158663027,1,1,18977,0
1515158663127,1,1,18975,0
1515158663228,1,1,18959,0
1515158663328,1,1,18961,0
1515158663428,0,1,18959,0
1515158663528,0,1,18961,0
1515158663628,0,1,18962,0
1515158663728,0,1,18961,0
1515158663828,0,1,18961,0
1515158663928,0,1,18961,0
1515158664029,0,1,18961,0
1515158664129,0,1,18961,0
1515158664229,0,1,18961,0
1515158664329,0,1,18961,0
1515158664429,0,1,18962,0
1515158664529,0,1,18961,0
1515158664630,0,1,18961,0
1515158664730,0,1,18961,0
1515158664830,0,1,18961,0
1515158664930,0,1,18958,0
1515158665030,0,1,18961,0
1515158665130,0,1,18962,0
1515158665230,0,1,18959,0
1515158665331,0,1,18961,0
1515158665433,0,1,18962,0
1515158665534,0,1,18962,0
1515158665634,0,1,18961,0
1515158665734,0,1,18959,0
1515158665834,0,1,18962,0
1515158665934,0,1,18961,0
1515158666035,0,1,18962,0
1515158666135,0,1,18961,0
1515158666235,0,1,18961,0
1515158666335,0,1,18962,0
1515158666435,0,0,18962,0
1515158666535,0,0,18962,0
1515158666636,0,0,18961,0
1515158666736,0,0,18961,0
1515158666836,0,0,18959,0
1515158666936,0,0,18959,0
1515158667036,0,0,18962,0
1515158667136,0,0,18959,0
1515158667236,0,0,18961,0
1515158667337,0,0,18962,0
1515158667437,0,0,18959,0
1515158667537,0,0,18959,0
1515158667637,0,0,18961,0
1515158667737,0,0,18962,0
1515158667837,0,0,18959,0
1515158667937,0,0,18961,0
1515158668038,0,0,18961,0
1515158668138,0,0,18962,0
1515158668238,0,0,18961,0
1515158668338,0,0,18961,0
1515158668438,0,0,18959,0
1515158668538,0,0,18962,0
1515158668638,0,0,18961,0
1515158668739,0,0,18962,0
1515158668839,0,0,18959,0
1515158668939,0,0,18961,0
1515158669039,0,0,18961,0
1515158669139,0,0,18961,0
1515158669239,0,0,18961,0
1515158669339,0,0,18958,0
1515158669440,0,0,18961,0
1515158669540,0,0,18961,0
1515158669640,0,0,18961,0
1515158669740,0,0,18962,0
1515158669840,0,0,18961,0
1515158669940,0,0,18961,0
1515158670040,0,0,18961,0
1515158670141,0,0,18962,0
1515158670241,0,0,18961,0
1515158670341,0,0,18963,0
1515158670441,0,0,18961,0
1515158670541,0,0,18961,0
1515158670641,0,0,18959,0
1515158670741,0,0,18961,0
1515158670842,0,0,18961,0
1515158670942,0,0,18961,0
1515158671042,0,0,18961,0
1515158671142,0,0,18961,0
1515158671242,0,0,18963,0
1515158671342,0,0,18962,0
1515158671442,0,0,18961,0
1515158671543,0,0,18959,0
1515158671643,0,0,18961,0
1515158671743,0,0,18961,0
1515158671843,0,0,18961,0
1515158671943,0,0,18959,0
1515158672043,0,0,18959,0
1515158672143,0,0,18961,0
1515158672244,0,0,18959,0
1515158672344,0,0,18962,0
1515158672444,0,0,18959,0
1515158672544,0,0,18961,0
1515158672644,0,0,18961,0
1515158672744,0,0,18961,0
1515158672845,0,0,18961,0
1515158672945,0,0,18961,0
1515158673045,0,0,18961,0
1515158673145,0,0,18961,0
1515158673245,0,0,18962,0
1515158673345,0,0,18962,0
1515158673446,0,0,18961,0
1515158673547,0,0,18961,0
1515158673647,0,0,18961,0
1515158673747,0,0,18961,0
1515158673847,0,0,18961,0
1515158673952,0,0,18961,0
1515158674052,0,0,18959,0
1515158674152,0,0,18959,0
1515158674253,0,0,18961,0
1515158674353,0,0,18961,0
1515158674453,0,0,18961,0
1515158674553,0,0,18962,0
1515158674653,0,0,18959,0
1515158674753,0,0,18961,0
1515158674853,0,0,18961,0
1515158674954,0,0,18959,0
1515158675056,0,0,18961,0
1515158675157,0,0,18961,0
1515158675257,0,0,18961,0
1515158675357,0,0,18961,0
1515158675457,0,0,18961,0
1515158675557,0,0,18961,0
1515158675658,0,0,18961,0
1515158675758,0,0,18962,0
1515158675858,0,0,18961,0
1515158675958,0,0,18961,0
1515158676058,0,0,18961,0
1515158676158,0,0,18962,0
1515158676259,0,0,18961,0
1515158676359,0,0,18959,0
1515158676459,0,0,18961,0
1515158676559,0,0,18961,0
1515158676659,0,0,18961,0
1515158676759,0,0,18961,0
1515158676859,0,0,18961,0
1515158676960,0,0,18959,0
1515158677060,0,0,18962,0
1515158677160,0,0,18961,0
1515158677260,0,0,18961,0
1515158677360,0,0,18961,0
1515158677460,0,0,18961,0
1515158677560,0,0,18959,0
1515158677661,0,0,18959,0
1515158677761,0,0,18959,0
1515158677861,0,0,18961,0
1515158677961,0,0,18961,0
1515158678061,0,0,18959,0
1515158678161,0,0,18961,0
1515158678261,0,0,18959,0
1515158678362,0,0,18961,0
1515158678462,0,0,18959,0
1515158678562,0,0,18961,0
1515158678662,0,0,18961,0
1515158678762,0,0,18959,0
1515158678862,0,0,18961,0
1515158678963,0,0,18959,0
1515158679063,0,0,18961,0
1515158679163,0,0,18958,0
1515158679263,0,0,18961,0
1515158679363,0,0,18961,0
1515158679463,0,0,18961,0
1515158679563,0,0,18959,0
1515158679664,0,0,18959,0
1515158679765,0,0,18961,0
1515158679865,0,0,18959,0
1515158679965,0,0,18959,0
1515158680065,0,0,18959,0
1515158680165,0,0,18961,0
1515158680265,0,0,18961,0
1515158680366,0,0,18961,0
1515158680466,0,0,18961,0
1515158680566,0,0,18961,0
1515158680666,0,0,18961,0
1515158680766,0,0,18961,0
1515158680866,0,0,18961,0
1515158680966,0,0,18961,0
1515158681067,0,0,18959,0
1515158681167,0,0,18961,0
1515158681272,0,0,18962,0
1515158681373,0,0,18961,0
1515158681473,0,0,18959,0
1515158681573,0,0,18961,0
1515158681673,0,0,18962,0
1515158681774,0,0,18959,0
1515158681874,0,0,18962,0
1515158681974,0,0,18961,0
1515158682074,0,0,18961,0
1515158682174,0,0,18959,0
1515158682274,0,0,18962,0
1515158682374,0,0,18961,0
1515158682475,0,0,18961,0
1515158682575,0,0,18961,0
1515158682675,0,0,18962,0
1515158682775,0,0,18961,0
1515158682875,0,0,18961,0
1515158682975,0,0,18959,0
1515158683076,0,0,18961,0
1515158683176,0,0,18961,0
1515158683276,0,0,18962,0
1515158683376,0,0,18961,0
1515158683476,0,0,18962,0
1515158683576,0,0,18961,0
1515158683676,0,0,18961,0
1515158683776,0,0,18961,0
1515158683877,0,0,18961,0
1515158683977,0,0,18961,0
1515158684077,0,0,18962,0
1515158684177,0,0,18959,0
1515158684277,0,0,18962,0
1515158684377,0,0,18961,0
1515158684477,0,0,18961,0
1515158684578,0,0,18961,0
1515158684678,0,0,18962,0
1515158684778,0,0,18959,0
1515158684878,0,0,18961,0
1515158684978,0,0,18962,0
1515158685078,0,0,18961,0
1515158685178,0,0,18959,0
1515158685278,0,0,18961,0
1515158685379,0,0,18959,0
1515158685479,0,0,18961,0
1515158685579,0,0,18961,0
1515158685679,0,0,18962,0
1515158685779,0,0,18961,0
1515158685879,0,0,18959,0
1515158685979,0,0,18959,0
1515158686080,0,0,18962,0
1515158686180,0,0,18961,0
1515158686280,0,0,18961,0
1515158686380,0,0,18961,0
1515158686480,0,0,18959,0
1515158686580,0,0,18962,0
1515158686681,0,0,18961,0
1515158686782,0,0,18959,0
1515158686882,0,0,18961,0
1515158686982,0,0,18959,0
1515158687082,0,0,18961,0
1515158687183,0,0,18959,0
1515158687283,0,0,18961,0
1515158687383,0,0,18961,0
1515158687484,0,0,18961,0
1515158687584,0,0,18961,0
1515158687684,0,0,18961,0
1515158687784,0,0,18961,0
1515158687884,0,0,18961,0
1515158687984,0,0,18959,0
1515158688084,0,0,18959,0
1515158688185,0,0,18961,0
1515158688285,0,0,18961,0
1515158688385,0,0,18959,0
1515158688485,0,0,18961,0
1515158688585,0,0,18961,0
1515158688685,0,0,18961,0
1515158688785,0,0,18961,0
1515158688886,0,0,18961,0
1515158688986,0,0,18959,0
1515158689086,0,0,18959,0
1515158689186,0,0,18963,0
1515158689286,0,0,18961,0
1515158689386,0,0,18959,0
1515158689486,0,0,18961,0
1515158689587,0,0,18961,0
1515158689687,0,0,18961,0
1515158689787,0,0,18961,0
1515158689887,0,0,18958,0
1515158689987,0,0,18961,0
1515158690087,0,0,18959,0
1515158690193,0,0,18962,0
1515158690293,0,0,18961,0
1515158690394,0,0,18962,0
1515158690494,0,0,18961,0
1515158690594,0,0,18959,0
1515158690694,0,0,18961,0
1515158690794,0,0,18961,0
1515158690894,0,0,18959,0
1515158690994,0,0,18961,0
1515158691095,0,0,18959,0
1515158691195,0,0,18961,0
1515158691295,0,0,18959,0
1515158691395,0,0,18961,0
1515158691495,0,0,18961,0
1515158691595,0,0,18961,0
1515158691695,0,0,18959,0
1515158691795,0,0,18962,0
1515158691896,0,0,18961,0
1515158691996,0,0,18961,0
1515158692096,0,0,18962,0
1515158692196,0,0,18961,0
1515158692296,0,0,18962,0
1515158692396,0,0,18959,0
1515158692496,0,0,18959,0
1515158692597,0,0,18959,0
1515158692697,0,0,18961,0
1515158692797,0,0,18961,0
1515158692897,0,0,18959,0
1515158692997,0,0,18961,0
1515158693097,0,0,18962,0
1515158693202,0,0,18961,0
1515158693302,0,0,18961,0
1515158693403,0,0,18961,0
1515158693503,0,0,18959,0
1515158693603,0,0,18961,0
1515158693703,0,0,18961,0
1515158693803,0,0,18961,0
1515158693903,0,0,18961,0
1515158694005,0,0,18958,0
1515158694105,0,0,18961,0
1515158694206,0,0,18961,0
1515158694306,0,0,18961,0
1515158694406,0,0,18962,0
1515158694506,0,0,18961,0
1515158694606,0,0,18961,0
1515158694706,0,0,18961,0
1515158694807,0,0,18961,0
1515158694907,0,0,18961,0
1515158695007,0,0,18961,0
1515158695107,0,0,18962,0
1515158695207,0,0,18959,0
1515158695307,0,0,18961,0
1515158695407,0,0,18959,0
1515158695507,0,0,18962,0
1515158695608,0,0,18961,0
1515158695708,0,0,18961,0
1515158695808,0,0,18961,0
1515158695908,0,0,18961,0
1515158696008,0,0,18961,0
1515158696108,0,0,18959,0
1515158696208,0,0,18959,0
1515158696309,0,0,18962,0
1515158696409,0,0,18959,0
1515158696509,0,0,18961,0
1515158696609,0,0,18959,0
1515158696709,0,0,18961,0
1515158696809,0,0,18961,0
1515158696909,0,0,18961,0
1515158697010,0,0,18961,0
1515158697110,0,0,18959,0
1515158697210,0,0,18961,0
1515158697310,0,0,18961,0
1515158697410,0,0,18961,0
1515158697510,0,0,18961,0
1515158697610,0,0,18961,0
1515158697711,0,0,18961,0
1515158697811,0,0,18959,0
1515158697911,0,0,18959,0
1515158698011,0,0,18961,0
1515158698111,0,0,18961,0
1515158698211,0,0,18961,0
1515158698311,0,0,18961,0
1515158698412,0,0,18959,0
1515158698512,0,0,18962,0
1515158698612,0,0,18962,0
1515158698712,0,0,18961,0
1515158698812,0,0,18961,0
1515158698912,0,0,18961,0
1515158699012,0,0,18961,0
1515158699113,0,0,18959,0
1515158699213,0,0,18961,0
1515158699313,0,0,18961,0
1515158699413,0,0,18962,0
1515158699513,0,0,18961,0
1515158699613,0,0,18959,0
1515158699713,0,0,18961,0
1515158699814,0,0,18959,0
1515158699914,0,0,18958,0
1515158700014,0,0,18961,0
1515158700114,0,0,18961,0
1515158700214,0,0,18961,0
1515158700314,0,0,18959,0
1515158700414,0,0,18962,0
1515158700514,0,0,18962,0
1515158700615,0,0,18961,0
1515158700715,0,0,18961,0
1515158700815,0,0,18962,0
1515158700915,0,0,18961,0
1515158701015,0,0,18961,0
1515158701115,0,0,18961,0
1515158701215,0,0,18962,0
1515158701316,0,0,18961,0
1515158701416,0,0,18959,0
1515158701516,0,0,18961,0
1515158701616,0,0,18959,0
1515158701716,0,0,18961,0
1515158701820,0,0,18961,0
1515158701920,0,0,18959,0
1515158702021,0,0,18959,0
1515158702121,0,0,18961,0
1515158702221,0,0,18961,0
1515158702321,0,0,18959,0
1515158702421,0,0,18961,0
1515158702521,0,0,18961,0
1515158702621,0,0,18959,0
1515158702722,0,0,18961,0
1515158702822,0,0,18961,0
1515158702922,0,0,18962,0
1515158703022,0,0,18959,0
1515158703122,0,0,18959,0
1515158703222,0,0,18959,0
1515158703322,0,0,18959,0
1515158703423,0,0,18959,0
1515158703523,0,0,18959,0
1515158703623,0,0,18959,0
1515158703723,0,0,18959,0
1515158703823,0,0,18959,0
1515158703923,0,0,18962,0
1515158704023,0,0,18961,0
1515158704125,0,0,18961,0
1515158704225,0,0,18961,0
1515158704325,0,0,18962,0
1515158704425,0,0,18961,0
1515158704525,0,0,18959,0
1515158704625,0,0,18959,0
1515158704725,0,0,18959,0
1515158704825,0,0,18961,0
1515158704926,0,0,18961,0
1515158705026,0,0,18961,0
1515158705126,0,0,18961,0
1515158705226,0,0,18959,0
1515158705326,0,0,18959,0
1515158705426,0,0,18959,0
1515158705526,0,0,18961,0
1515158705627,0,0,18959,0
1515158705727,0,0,18961,0
1515158705827,0,0,18961,0
1515158705927,0,0,18961,0
1515158706027,0,0,18959,0
1515158706127,0,0,18962,0
1515158706227,0,0,18962,0
1515158706327,0,0,18961,0
1515158706428,0,0,18959,0
1515158706528,0,0,18959,0
1515158706628,0,0,18962,0
1515158706728,0,0,18961,0
1515158706828,0,0,18961,0
1515158706928,0,0,18963,0
1515158707028,0,0,18962,0
1515158707129,0,0,18961,0
1515158707229,0,0,18961,0
1515158707329,0,0,18961,0
1515158707429,0,0,18961,0
1515158707529,0,0,18962,0
1515158707629,0,0,18962,0
1515158707729,0,0,18961,0
1515158707830,0,0,18959,0
1515158707930,0,0,18961,0
1515158708030,0,0,18961,0
1515158708130,0,0,18961,0
